Voter ID,County,Constituency,Ward,Region,Age,Gender,Registered Party,Voting Turnout,Year,Presidential Vote,MP Vote,MCA Vote
VOTER04628,Tana River,Constituency 1,Ward 5,Coast,25,Female,ODM,No,2017,ODM,Jubilee,Wiper
VOTER04629,Makueni,Constituency 2,Ward 5,Eastern,45,Female,UDA,Yes,2013,Wiper,Kanu,ODM
VOTER04630,Mandera,Constituency 6,Ward 2,North Eastern,43,Female,ODM,Yes,2017,UDA,ODM,UDA
VOTER04631,Meru,Constituency 7,Ward 1,Eastern,84,Female,Wiper,Yes,2013,UDA,Jubilee,Kanu
VOTER04632,Mandera,Constituency 3,Ward 3,North Eastern,34,Female,UDA,Yes,2017,ODM,Kanu,Jubilee
VOTER04633,Nairobi,Constituency 5,Ward 3,Nairobi,61,Male,UDA,Yes,2022,UDA,Kanu,ODM
VOTER04634,Nairobi,Constituency 7,Ward 5,Nairobi,20,Male,UDA,Yes,2017,ODM,ODM,Kanu
VOTER04635,Kitui,Constituency 4,Ward 2,Eastern,89,Male,Wiper,No,2013,Wiper,UDA,Wiper
VOTER04636,Narok,Constituency 1,Ward 3,Rift Valley,85,Female,UDA,Yes,2022,UDA,UDA,UDA
VOTER04637,Kakamega,Constituency 9,Ward 2,Western,48,Female,ODM,Yes,2017,ODM,Independent,Independent
VOTER04638,Nairobi,Constituency 5,Ward 1,Nairobi,83,Male,ODM,Yes,2013,UDA,Independent,Wiper
VOTER04639,Nairobi,Constituency 6,Ward 1,Nairobi,76,Female,ODM,Yes,2013,ODM,Kanu,Jubilee
VOTER04640,Nyandarua,Constituency 1,Ward 4,Central,83,Female,UDA,Yes,2017,UDA,Jubilee,Jubilee
VOTER04641,Nyeri,Constituency 6,Ward 2,Central,58,Female,UDA,Yes,2022,UDA,Wiper,Independent
VOTER04642,Nyandarua,Constituency 4,Ward 4,Central,75,Male,UDA,No,2013,UDA,UDA,Jubilee
VOTER04643,Migori,Constituency 8,Ward 3,Nyanza,28,Female,ODM,No,2013,ODM,Independent,ODM
VOTER04644,Kisii,Constituency 6,Ward 4,Nyanza,71,Male,ODM,Yes,2022,ODM,Independent,ODM
VOTER04645,Nairobi,Constituency 7,Ward 3,Nairobi,87,Female,UDA,Yes,2013,UDA,Jubilee,Independent
VOTER04646,Wajir,Constituency 4,Ward 1,North Eastern,67,Male,Jubilee,Yes,2017,UDA,Independent,Jubilee
VOTER04647,Narok,Constituency 7,Ward 3,Rift Valley,21,Male,UDA,No,2013,UDA,Kanu,ODM
VOTER04648,Bungoma,Constituency 9,Ward 2,Western,60,Female,ODM,Yes,2013,Ford Kenya,Kanu,Wiper
VOTER04649,Wajir,Constituency 7,Ward 3,North Eastern,51,Male,UDA,No,2013,UDA,UDA,Jubilee
VOTER04650,Kakamega,Constituency 4,Ward 4,Western,52,Male,ODM,No,2013,ODM,Jubilee,Independent
VOTER04651,Kitui,Constituency 3,Ward 5,Eastern,46,Female,Wiper,Yes,2017,Wiper,Jubilee,Jubilee
VOTER04652,Nairobi,Constituency 4,Ward 3,Nairobi,83,Male,UDA,Yes,2022,UDA,Wiper,Independent
VOTER04653,Nairobi,Constituency 3,Ward 1,Nairobi,51,Female,UDA,No,2013,UDA,Wiper,Jubilee
VOTER04654,Lamu,Constituency 1,Ward 1,Coast,89,Female,UDA,No,2017,ODM,Wiper,UDA
VOTER04655,Nairobi,Constituency 9,Ward 5,Nairobi,60,Male,UDA,No,2022,UDA,Independent,Kanu
VOTER04656,Kilifi,Constituency 5,Ward 2,Coast,21,Male,ODM,Yes,2022,UDA,ODM,Kanu
VOTER04657,Busia,Constituency 5,Ward 2,Western,53,Male,UDA,No,2013,ODM,Kanu,UDA
VOTER04658,Nairobi,Constituency 9,Ward 5,Nairobi,67,Male,ODM,Yes,2022,ODM,Jubilee,Independent
VOTER04659,Siaya,Constituency 3,Ward 3,Nyanza,74,Female,ODM,Yes,2013,ODM,Wiper,Kanu
VOTER04660,Garissa,Constituency 8,Ward 5,North Eastern,28,Female,UDA,No,2017,UDA,Independent,Wiper
VOTER04661,Tana River,Constituency 8,Ward 1,Coast,48,Female,ODM,Yes,2013,ODM,ODM,UDA
VOTER04662,Kericho,Constituency 7,Ward 4,Rift Valley,33,Female,UDA,Yes,2013,UDA,Independent,Independent
VOTER04663,Tharaka Nithi,Constituency 9,Ward 5,Eastern,73,Female,Wiper,Yes,2017,Wiper,ODM,Jubilee
VOTER04664,Mandera,Constituency 3,Ward 2,North Eastern,50,Female,ODM,No,2017,ODM,Wiper,UDA
VOTER04665,Garissa,Constituency 7,Ward 4,North Eastern,29,Female,ODM,Yes,2022,ODM,Jubilee,Wiper
VOTER04666,Vihiga,Constituency 4,Ward 3,Western,37,Male,UDA,Yes,2013,UDA,ODM,Wiper
VOTER04667,Kilifi,Constituency 6,Ward 3,Coast,34,Female,UDA,No,2017,ODM,UDA,Jubilee
VOTER04668,Vihiga,Constituency 3,Ward 1,Western,89,Male,ODM,Yes,2022,UDA,UDA,Wiper
VOTER04669,Kiambu,Constituency 8,Ward 4,Central,72,Male,UDA,Yes,2013,UDA,Wiper,Jubilee
VOTER04670,Vihiga,Constituency 9,Ward 2,Western,42,Female,ODM,Yes,2017,ODM,ODM,Jubilee
VOTER04671,Kwale,Constituency 3,Ward 1,Coast,22,Male,ODM,Yes,2013,ODM,Jubilee,Kanu
VOTER04672,Bomet,Constituency 10,Ward 5,Rift Valley,63,Female,UDA,Yes,2017,UDA,UDA,Independent
VOTER04673,Garissa,Constituency 6,Ward 4,North Eastern,86,Male,ODM,Yes,2017,UDA,Jubilee,ODM
VOTER04674,Busia,Constituency 6,Ward 4,Western,42,Female,UDA,Yes,2017,Ford Kenya,ODM,Wiper
VOTER04675,Makueni,Constituency 7,Ward 3,Eastern,57,Female,Wiper,Yes,2022,UDA,ODM,ODM
VOTER04676,Meru,Constituency 4,Ward 5,Eastern,35,Male,UDA,No,2017,Wiper,Kanu,Jubilee
VOTER04677,Kisii,Constituency 10,Ward 2,Nyanza,27,Male,ODM,No,2022,ODM,Jubilee,Wiper
VOTER04678,Nairobi,Constituency 6,Ward 1,Nairobi,73,Female,ODM,Yes,2022,ODM,ODM,Kanu
VOTER04679,Garissa,Constituency 2,Ward 1,North Eastern,35,Male,ODM,Yes,2013,ODM,ODM,Kanu
VOTER04680,Nyeri,Constituency 6,Ward 1,Central,65,Female,UDA,Yes,2017,UDA,Wiper,UDA
VOTER04681,Tharaka Nithi,Constituency 1,Ward 4,Eastern,83,Male,Wiper,Yes,2013,UDA,UDA,Jubilee
VOTER04682,Nairobi,Constituency 9,Ward 1,Nairobi,28,Male,ODM,No,2013,UDA,ODM,Wiper
VOTER04683,Kirinyaga,Constituency 8,Ward 3,Central,43,Male,UDA,Yes,2013,UDA,UDA,UDA
VOTER04684,Busia,Constituency 10,Ward 3,Western,34,Male,ODM,Yes,2022,ODM,Wiper,Kanu
VOTER04685,Embu,Constituency 2,Ward 2,Central,66,Female,UDA,Yes,2013,UDA,Wiper,Jubilee
VOTER04686,Kisumu,Constituency 6,Ward 5,Nyanza,56,Male,ODM,Yes,2017,ODM,Kanu,UDA
VOTER04687,Kericho,Constituency 9,Ward 1,Rift Valley,31,Male,UDA,No,2017,UDA,Independent,ODM
VOTER04688,Machakos,Constituency 10,Ward 4,Eastern,55,Male,Wiper,Yes,2022,UDA,Independent,Jubilee
VOTER04689,Garissa,Constituency 3,Ward 1,North Eastern,18,Female,Jubilee,Yes,2013,UDA,Independent,UDA
VOTER04690,Vihiga,Constituency 3,Ward 3,Western,73,Male,UDA,No,2017,ODM,Kanu,Independent
VOTER04691,Kirinyaga,Constituency 10,Ward 4,Central,23,Female,UDA,Yes,2017,UDA,Independent,Jubilee
VOTER04692,Busia,Constituency 2,Ward 4,Western,90,Male,UDA,Yes,2013,ODM,Independent,Wiper
VOTER04693,Nairobi,Constituency 2,Ward 5,Nairobi,44,Female,ODM,Yes,2013,UDA,Independent,Kanu
VOTER04694,Baringo,Constituency 7,Ward 4,Rift Valley,81,Female,UDA,Yes,2022,UDA,Independent,Jubilee
VOTER04695,Kisumu,Constituency 9,Ward 3,Nyanza,82,Female,ODM,No,2022,ODM,UDA,Jubilee
VOTER04696,Lamu,Constituency 5,Ward 2,Coast,19,Male,ODM,Yes,2022,UDA,Jubilee,Kanu
VOTER04697,Bungoma,Constituency 9,Ward 2,Western,87,Male,ODM,Yes,2013,ODM,UDA,ODM
VOTER04698,Kirinyaga,Constituency 9,Ward 5,Central,70,Female,UDA,Yes,2022,UDA,Independent,UDA
VOTER04699,Wajir,Constituency 9,Ward 4,North Eastern,88,Male,UDA,Yes,2013,ODM,Independent,Independent
VOTER04700,Bomet,Constituency 1,Ward 3,Rift Valley,25,Male,UDA,Yes,2022,UDA,Independent,Independent
VOTER04701,Machakos,Constituency 8,Ward 1,Eastern,18,Male,Wiper,Yes,2017,UDA,UDA,Independent
VOTER04702,Nyamira,Constituency 4,Ward 3,Nyanza,82,Male,ODM,No,2013,ODM,Kanu,Jubilee
VOTER04703,Vihiga,Constituency 6,Ward 3,Western,49,Female,ODM,Yes,2013,ODM,Jubilee,UDA
VOTER04704,Nyamira,Constituency 10,Ward 5,Nyanza,75,Male,ODM,No,2013,ODM,UDA,Kanu
VOTER04705,Taita Taveta,Constituency 3,Ward 1,Coast,60,Male,ODM,Yes,2022,ODM,UDA,UDA
VOTER04706,Nairobi,Constituency 3,Ward 3,Nairobi,22,Female,UDA,No,2022,ODM,Wiper,UDA
VOTER04707,Kisumu,Constituency 7,Ward 4,Nyanza,90,Female,ODM,Yes,2022,ODM,Independent,Independent
VOTER04708,Nyeri,Constituency 2,Ward 1,Central,39,Male,UDA,No,2013,UDA,UDA,UDA
VOTER04709,Meru,Constituency 10,Ward 4,Eastern,61,Female,UDA,Yes,2022,UDA,ODM,ODM
VOTER04710,Tana River,Constituency 9,Ward 3,Coast,30,Female,ODM,Yes,2013,ODM,Kanu,UDA
VOTER04711,Wajir,Constituency 10,Ward 1,North Eastern,58,Male,ODM,No,2022,ODM,Independent,UDA
VOTER04712,Busia,Constituency 1,Ward 5,Western,52,Male,UDA,Yes,2022,ODM,ODM,Jubilee
VOTER04713,Wajir,Constituency 3,Ward 1,North Eastern,21,Female,UDA,No,2013,UDA,UDA,Jubilee
VOTER04714,Bomet,Constituency 8,Ward 5,Rift Valley,83,Male,UDA,Yes,2017,UDA,UDA,Kanu
VOTER04715,Nairobi,Constituency 6,Ward 2,Nairobi,72,Female,ODM,Yes,2013,UDA,ODM,ODM
VOTER04716,Nairobi,Constituency 5,Ward 5,Nairobi,79,Male,ODM,Yes,2022,UDA,ODM,Kanu
VOTER04717,Baringo,Constituency 8,Ward 2,Rift Valley,67,Female,UDA,Yes,2013,UDA,ODM,Independent
VOTER04718,Nairobi,Constituency 1,Ward 3,Nairobi,60,Female,ODM,No,2022,UDA,Jubilee,Jubilee
VOTER04719,Makueni,Constituency 6,Ward 2,Eastern,25,Male,UDA,Yes,2013,Wiper,UDA,UDA
VOTER04720,Uasin Gishu,Constituency 4,Ward 1,Rift Valley,54,Female,UDA,No,2017,UDA,ODM,UDA
VOTER04721,Nairobi,Constituency 8,Ward 4,Nairobi,82,Male,UDA,No,2017,UDA,ODM,Wiper
VOTER04722,Garissa,Constituency 3,Ward 4,North Eastern,24,Female,UDA,Yes,2022,ODM,Kanu,Kanu
VOTER04723,Mandera,Constituency 3,Ward 3,North Eastern,69,Female,ODM,Yes,2022,UDA,UDA,Wiper
VOTER04724,Kitui,Constituency 10,Ward 5,Eastern,66,Female,UDA,Yes,2013,Wiper,Kanu,Wiper
VOTER04725,Nyeri,Constituency 8,Ward 1,Central,31,Female,UDA,Yes,2017,UDA,Independent,Jubilee
VOTER04726,Homa Bay,Constituency 1,Ward 1,Nyanza,26,Male,ODM,No,2017,ODM,UDA,Independent
VOTER04727,Nairobi,Constituency 3,Ward 3,Nairobi,90,Male,ODM,No,2013,UDA,Kanu,UDA
VOTER04728,Nairobi,Constituency 4,Ward 1,Nairobi,70,Male,ODM,Yes,2017,ODM,Independent,Wiper
VOTER04729,Nairobi,Constituency 7,Ward 5,Nairobi,80,Male,UDA,Yes,2017,ODM,Independent,Kanu
VOTER04730,Kakamega,Constituency 2,Ward 1,Western,65,Female,Ford Kenya,Yes,2022,ODM,ODM,Wiper
VOTER04731,Bomet,Constituency 6,Ward 5,Rift Valley,69,Male,UDA,Yes,2013,UDA,ODM,ODM
VOTER04732,Makueni,Constituency 5,Ward 3,Eastern,83,Female,Wiper,Yes,2022,Wiper,UDA,Jubilee
VOTER04733,Mandera,Constituency 9,Ward 4,North Eastern,62,Male,ODM,Yes,2022,ODM,Independent,UDA
VOTER04734,Kericho,Constituency 9,Ward 3,Rift Valley,57,Female,UDA,Yes,2013,UDA,Independent,Wiper
VOTER04735,Nairobi,Constituency 3,Ward 3,Nairobi,57,Male,ODM,Yes,2017,UDA,UDA,Jubilee
VOTER04736,Nairobi,Constituency 8,Ward 1,Nairobi,33,Male,UDA,Yes,2017,UDA,Wiper,Independent
VOTER04737,Kilifi,Constituency 8,Ward 4,Coast,54,Female,UDA,Yes,2017,ODM,ODM,Wiper
VOTER04738,Taita Taveta,Constituency 4,Ward 1,Coast,84,Male,ODM,Yes,2017,ODM,ODM,Jubilee
VOTER04739,Nairobi,Constituency 6,Ward 4,Nairobi,76,Male,UDA,No,2022,UDA,Wiper,Independent
VOTER04740,Kirinyaga,Constituency 6,Ward 3,Central,44,Male,UDA,Yes,2013,UDA,ODM,UDA
VOTER04741,Nairobi,Constituency 3,Ward 4,Nairobi,40,Female,UDA,Yes,2022,ODM,Kanu,Jubilee
VOTER04742,Meru,Constituency 3,Ward 3,Eastern,24,Female,Wiper,Yes,2017,UDA,Jubilee,UDA
VOTER04743,Wajir,Constituency 5,Ward 5,North Eastern,63,Female,UDA,Yes,2017,UDA,ODM,Independent
VOTER04744,Nairobi,Constituency 8,Ward 3,Nairobi,37,Male,UDA,Yes,2013,UDA,UDA,Wiper
VOTER04745,Nairobi,Constituency 1,Ward 4,Nairobi,38,Female,UDA,Yes,2017,ODM,Independent,UDA
VOTER04746,Nairobi,Constituency 7,Ward 1,Nairobi,70,Female,UDA,Yes,2013,UDA,ODM,ODM
VOTER04747,Baringo,Constituency 10,Ward 3,Rift Valley,67,Male,UDA,Yes,2013,UDA,Independent,UDA
VOTER04748,Isiolo,Constituency 6,Ward 1,Eastern,68,Female,Wiper,Yes,2022,UDA,Kanu,Kanu
VOTER04749,Nairobi,Constituency 6,Ward 2,Nairobi,45,Female,ODM,Yes,2017,UDA,Independent,UDA
VOTER04750,Nyandarua,Constituency 3,Ward 1,Central,86,Female,UDA,Yes,2017,UDA,UDA,Jubilee
VOTER04751,Kiambu,Constituency 3,Ward 2,Central,41,Male,UDA,Yes,2017,UDA,Wiper,Jubilee
VOTER04752,Narok,Constituency 7,Ward 4,Rift Valley,40,Female,UDA,Yes,2013,UDA,Wiper,Jubilee
VOTER04753,Mombasa,Constituency 5,Ward 2,Coast,52,Male,ODM,No,2013,UDA,ODM,UDA
VOTER04754,Kiambu,Constituency 8,Ward 2,Central,39,Male,UDA,Yes,2022,UDA,Kanu,Kanu
VOTER04755,Vihiga,Constituency 7,Ward 4,Western,55,Male,UDA,Yes,2022,ODM,Wiper,Independent
VOTER04756,Mandera,Constituency 9,Ward 4,North Eastern,45,Male,UDA,No,2013,UDA,Jubilee,ODM
VOTER04757,Homa Bay,Constituency 9,Ward 2,Nyanza,64,Male,ODM,Yes,2013,ODM,Wiper,Jubilee
VOTER04758,Kirinyaga,Constituency 5,Ward 5,Central,21,Female,UDA,Yes,2022,UDA,ODM,Jubilee
VOTER04759,Nairobi,Constituency 9,Ward 3,Nairobi,70,Male,ODM,No,2017,ODM,Wiper,UDA
VOTER04760,Isiolo,Constituency 6,Ward 3,Eastern,57,Male,Wiper,Yes,2017,Wiper,Wiper,UDA
VOTER04761,Kisumu,Constituency 5,Ward 4,Nyanza,27,Female,ODM,No,2022,ODM,UDA,Jubilee
VOTER04762,Mandera,Constituency 7,Ward 1,North Eastern,24,Male,Jubilee,Yes,2022,ODM,Jubilee,Jubilee
VOTER04763,Nairobi,Constituency 10,Ward 1,Nairobi,51,Male,UDA,Yes,2017,ODM,Wiper,Wiper
VOTER04764,Kirinyaga,Constituency 1,Ward 2,Central,59,Female,UDA,Yes,2013,UDA,Wiper,ODM
VOTER04765,Nairobi,Constituency 5,Ward 3,Nairobi,68,Male,ODM,No,2017,UDA,UDA,UDA
VOTER04766,Kiambu,Constituency 6,Ward 4,Central,48,Male,UDA,Yes,2013,UDA,Wiper,Kanu
VOTER04767,Uasin Gishu,Constituency 2,Ward 4,Rift Valley,83,Female,UDA,Yes,2013,UDA,Kanu,Independent
VOTER04768,Nyamira,Constituency 8,Ward 2,Nyanza,27,Female,ODM,Yes,2022,ODM,ODM,ODM
VOTER04769,Kisii,Constituency 3,Ward 3,Nyanza,49,Female,ODM,Yes,2013,ODM,Jubilee,Wiper
VOTER04770,Machakos,Constituency 8,Ward 4,Eastern,65,Female,Wiper,Yes,2013,UDA,Jubilee,Kanu
VOTER04771,Tana River,Constituency 7,Ward 1,Coast,81,Male,UDA,Yes,2013,ODM,Independent,ODM
VOTER04772,Mandera,Constituency 4,Ward 4,North Eastern,32,Female,ODM,No,2022,UDA,Wiper,Wiper
VOTER04773,Embu,Constituency 1,Ward 4,Central,65,Female,UDA,Yes,2017,UDA,UDA,UDA
VOTER04774,Homa Bay,Constituency 8,Ward 3,Nyanza,19,Male,ODM,Yes,2022,ODM,UDA,Jubilee
VOTER04775,Garissa,Constituency 10,Ward 2,North Eastern,89,Male,Jubilee,Yes,2013,UDA,ODM,Independent
VOTER04776,Nakuru,Constituency 8,Ward 3,Rift Valley,75,Male,UDA,No,2017,UDA,ODM,Kanu
VOTER04777,Nyamira,Constituency 3,Ward 4,Nyanza,82,Female,ODM,Yes,2022,ODM,ODM,Wiper
VOTER04778,Isiolo,Constituency 3,Ward 5,Eastern,49,Male,UDA,No,2017,Wiper,ODM,Jubilee
VOTER04779,Nyandarua,Constituency 8,Ward 2,Central,83,Male,UDA,No,2022,UDA,Kanu,Kanu
VOTER04780,Baringo,Constituency 7,Ward 1,Rift Valley,82,Male,UDA,No,2022,UDA,UDA,Kanu
VOTER04781,Kirinyaga,Constituency 1,Ward 5,Central,44,Male,UDA,Yes,2017,UDA,Wiper,ODM
VOTER04782,Nairobi,Constituency 6,Ward 2,Nairobi,41,Female,ODM,Yes,2017,UDA,ODM,Independent
VOTER04783,Garissa,Constituency 3,Ward 2,North Eastern,31,Female,UDA,Yes,2017,ODM,Wiper,Kanu
VOTER04784,Kwale,Constituency 10,Ward 4,Coast,50,Female,ODM,Yes,2013,ODM,Independent,UDA
VOTER04785,Machakos,Constituency 9,Ward 4,Eastern,40,Female,UDA,No,2022,Wiper,Kanu,Wiper
VOTER04786,Isiolo,Constituency 1,Ward 3,Eastern,77,Female,UDA,Yes,2013,UDA,Wiper,UDA
VOTER04787,Narok,Constituency 2,Ward 2,Rift Valley,35,Male,UDA,Yes,2017,UDA,Independent,Kanu
VOTER04788,Narok,Constituency 2,Ward 5,Rift Valley,51,Female,UDA,No,2017,UDA,UDA,Wiper
VOTER04789,Tana River,Constituency 10,Ward 5,Coast,61,Male,ODM,Yes,2017,ODM,Jubilee,Jubilee
VOTER04790,Narok,Constituency 7,Ward 4,Rift Valley,74,Female,UDA,Yes,2013,UDA,ODM,ODM
VOTER04791,Kitui,Constituency 5,Ward 5,Eastern,62,Male,Wiper,Yes,2017,UDA,ODM,Independent
VOTER04792,Nairobi,Constituency 5,Ward 5,Nairobi,31,Female,UDA,Yes,2013,UDA,Jubilee,Independent
VOTER04793,Nairobi,Constituency 3,Ward 2,Nairobi,30,Male,UDA,No,2022,UDA,Independent,Kanu
VOTER04794,Garissa,Constituency 9,Ward 1,North Eastern,21,Male,UDA,Yes,2017,UDA,UDA,Independent
VOTER04795,Kisii,Constituency 6,Ward 5,Nyanza,48,Female,ODM,Yes,2013,ODM,ODM,ODM
VOTER04796,Siaya,Constituency 2,Ward 1,Nyanza,56,Female,ODM,Yes,2013,ODM,Jubilee,UDA
VOTER04797,Kilifi,Constituency 7,Ward 2,Coast,55,Male,ODM,No,2013,ODM,Independent,UDA
VOTER04798,Makueni,Constituency 4,Ward 3,Eastern,51,Female,Wiper,Yes,2022,Wiper,ODM,ODM
VOTER04799,Migori,Constituency 5,Ward 1,Nyanza,80,Female,ODM,Yes,2022,ODM,ODM,Independent
VOTER04800,Kisumu,Constituency 7,Ward 5,Nyanza,35,Female,ODM,No,2017,ODM,Independent,UDA
VOTER04801,Kisii,Constituency 5,Ward 3,Nyanza,76,Male,ODM,Yes,2022,ODM,Kanu,Independent
VOTER04802,Narok,Constituency 9,Ward 1,Rift Valley,72,Male,UDA,No,2017,UDA,Kanu,Kanu
VOTER04803,Mombasa,Constituency 5,Ward 3,Coast,49,Female,ODM,Yes,2017,ODM,Wiper,UDA
VOTER04804,Tana River,Constituency 8,Ward 3,Coast,67,Male,ODM,No,2017,ODM,ODM,ODM
VOTER04805,Mandera,Constituency 1,Ward 4,North Eastern,48,Female,UDA,Yes,2017,UDA,UDA,Wiper
VOTER04806,Vihiga,Constituency 2,Ward 2,Western,31,Female,Ford Kenya,Yes,2022,Ford Kenya,Independent,Independent
VOTER04807,Tharaka Nithi,Constituency 8,Ward 2,Eastern,72,Female,UDA,Yes,2013,Wiper,ODM,Kanu
VOTER04808,Mombasa,Constituency 10,Ward 1,Coast,66,Female,UDA,Yes,2022,ODM,Independent,Kanu
VOTER04809,Isiolo,Constituency 5,Ward 4,Eastern,51,Male,UDA,Yes,2013,Wiper,ODM,UDA
VOTER04810,Wajir,Constituency 6,Ward 1,North Eastern,51,Female,UDA,Yes,2013,UDA,Independent,Jubilee
VOTER04811,Murang'a,Constituency 10,Ward 4,Central,34,Female,UDA,Yes,2017,UDA,Jubilee,Wiper
VOTER04812,Tharaka Nithi,Constituency 1,Ward 5,Eastern,55,Male,Wiper,No,2017,UDA,Kanu,Jubilee
VOTER04813,Makueni,Constituency 7,Ward 1,Eastern,45,Female,Wiper,Yes,2022,Wiper,ODM,UDA
VOTER04814,Kwale,Constituency 10,Ward 5,Coast,72,Female,ODM,No,2022,ODM,Jubilee,Kanu
VOTER04815,Kakamega,Constituency 10,Ward 4,Western,77,Female,ODM,Yes,2013,ODM,Independent,Kanu
VOTER04816,Homa Bay,Constituency 6,Ward 3,Nyanza,47,Female,ODM,Yes,2022,ODM,Wiper,Wiper
VOTER04817,Kisii,Constituency 8,Ward 1,Nyanza,27,Female,ODM,No,2013,ODM,Wiper,Jubilee
VOTER04818,Taita Taveta,Constituency 6,Ward 5,Coast,60,Female,ODM,No,2013,UDA,Wiper,Independent
VOTER04819,Vihiga,Constituency 10,Ward 3,Western,86,Female,UDA,Yes,2013,ODM,Wiper,Independent
VOTER04820,Kisii,Constituency 6,Ward 3,Nyanza,53,Male,ODM,Yes,2017,ODM,Independent,Kanu
VOTER04821,Nairobi,Constituency 2,Ward 3,Nairobi,90,Male,UDA,Yes,2017,UDA,Independent,UDA
VOTER04822,Meru,Constituency 7,Ward 2,Eastern,57,Male,UDA,Yes,2022,Wiper,Jubilee,UDA
VOTER04823,Vihiga,Constituency 8,Ward 4,Western,20,Male,ODM,Yes,2017,ODM,ODM,UDA
VOTER04824,Mandera,Constituency 8,Ward 5,North Eastern,80,Female,ODM,Yes,2013,UDA,Independent,Independent
VOTER04825,Kakamega,Constituency 10,Ward 3,Western,20,Female,Ford Kenya,No,2013,ODM,Wiper,UDA
VOTER04826,Kakamega,Constituency 5,Ward 1,Western,26,Female,ODM,Yes,2013,ODM,Kanu,ODM
VOTER04827,Kakamega,Constituency 4,Ward 5,Western,21,Male,ODM,Yes,2013,ODM,Independent,UDA
VOTER04828,Nairobi,Constituency 5,Ward 4,Nairobi,40,Male,UDA,Yes,2022,UDA,Wiper,Kanu
VOTER04829,Taita Taveta,Constituency 10,Ward 1,Coast,50,Female,ODM,No,2017,ODM,Kanu,Jubilee
VOTER04830,Nairobi,Constituency 7,Ward 2,Nairobi,43,Male,ODM,No,2013,ODM,Jubilee,Independent
VOTER04831,Kitui,Constituency 2,Ward 5,Eastern,23,Male,Wiper,Yes,2022,Wiper,ODM,Jubilee
VOTER04832,Nakuru,Constituency 1,Ward 1,Rift Valley,72,Male,UDA,Yes,2017,UDA,Jubilee,Independent
VOTER04833,Nairobi,Constituency 4,Ward 3,Nairobi,90,Male,ODM,Yes,2017,UDA,Wiper,Independent
VOTER04834,Kwale,Constituency 5,Ward 2,Coast,23,Female,ODM,No,2013,UDA,UDA,Independent
VOTER04835,Kisumu,Constituency 7,Ward 1,Nyanza,73,Male,ODM,Yes,2022,ODM,ODM,UDA
VOTER04836,Meru,Constituency 9,Ward 1,Eastern,28,Male,UDA,No,2022,Wiper,ODM,Kanu
VOTER04837,Tana River,Constituency 10,Ward 4,Coast,18,Male,UDA,Yes,2022,UDA,ODM,Jubilee
VOTER04838,Kitui,Constituency 5,Ward 1,Eastern,26,Male,Wiper,No,2017,UDA,Kanu,Wiper
VOTER04839,Lamu,Constituency 10,Ward 4,Coast,38,Female,ODM,Yes,2013,UDA,Kanu,ODM
VOTER04840,Murang'a,Constituency 2,Ward 4,Central,62,Male,UDA,Yes,2017,UDA,Kanu,UDA
VOTER04841,Nyandarua,Constituency 4,Ward 5,Central,64,Female,UDA,Yes,2013,UDA,Wiper,Kanu
VOTER04842,Lamu,Constituency 6,Ward 2,Coast,29,Male,UDA,Yes,2017,ODM,Kanu,ODM
VOTER04843,Wajir,Constituency 6,Ward 2,North Eastern,55,Male,ODM,Yes,2013,UDA,Kanu,Kanu
VOTER04844,Homa Bay,Constituency 9,Ward 3,Nyanza,88,Female,ODM,Yes,2022,ODM,ODM,UDA
VOTER04845,Uasin Gishu,Constituency 2,Ward 3,Rift Valley,57,Female,UDA,Yes,2017,UDA,Jubilee,Wiper
VOTER04846,Kisumu,Constituency 8,Ward 3,Nyanza,25,Female,ODM,No,2013,ODM,Independent,Kanu
VOTER04847,Garissa,Constituency 4,Ward 2,North Eastern,39,Male,ODM,Yes,2022,ODM,UDA,ODM
VOTER04848,Busia,Constituency 10,Ward 5,Western,48,Male,Ford Kenya,Yes,2013,ODM,Jubilee,UDA
VOTER04849,Murang'a,Constituency 8,Ward 2,Central,83,Male,UDA,No,2013,UDA,Kanu,Wiper
VOTER04850,Kisii,Constituency 6,Ward 4,Nyanza,59,Female,ODM,Yes,2013,ODM,ODM,Wiper
VOTER04851,Nyandarua,Constituency 1,Ward 4,Central,72,Male,UDA,Yes,2013,UDA,ODM,ODM
VOTER04852,Kakamega,Constituency 8,Ward 4,Western,72,Female,UDA,Yes,2022,Ford Kenya,Wiper,Jubilee
VOTER04853,Makueni,Constituency 2,Ward 2,Eastern,45,Female,Wiper,Yes,2017,Wiper,Independent,Kanu
VOTER04854,Bungoma,Constituency 6,Ward 4,Western,38,Male,Ford Kenya,Yes,2022,UDA,Kanu,UDA
VOTER04855,Nairobi,Constituency 2,Ward 3,Nairobi,81,Female,ODM,Yes,2013,UDA,Wiper,Kanu
VOTER04856,Migori,Constituency 7,Ward 3,Nyanza,83,Female,ODM,Yes,2022,ODM,Jubilee,Wiper
VOTER04857,Meru,Constituency 10,Ward 3,Eastern,59,Female,UDA,Yes,2017,Wiper,Jubilee,UDA
VOTER04858,Meru,Constituency 10,Ward 5,Eastern,70,Female,Wiper,Yes,2017,UDA,Jubilee,Kanu
VOTER04859,Migori,Constituency 7,Ward 5,Nyanza,76,Male,ODM,No,2017,ODM,Wiper,Jubilee
